Feature,Importance
"categorical__Address_Sector 63A, Gurgaon, Delhi NCR",0.00020166119049157323
"categorical__Address_Chi 2, Greater Noida, Chi 2, Greater Noida, Delhi NCR",0.0002013175572471731
"categorical__Address_Sector 60, Gurgaon, Delhi NCR",0.0002010061990420459
"categorical__Address_cedar crest, Sector 50, Gurgaon, Delhi NCR",0.00020013508313878274
"categorical__Address_Sector 92, Gurgaon, Sector 92, Gurgaon, Delhi NCR",0.0002000575152967514
"categorical__Address_Vasant Kunj, New Delhi, Sector C Vasant Kunj, New Delhi - South, Delhi NCR",0.00019932233368647945
"categorical__Address_Sector 2, Faridabad, Delhi NCR",0.00019932141249254525
"categorical__Address_Mukharji Park, Mukerjee Park, New Delhi - West, Delhi NCR",0.0001954414885458771
"categorical__Address_Sector 11, Gurgaon, Delhi NCR",0.00019490426331864293
"categorical__Address_B Block, Sector 19, Noida, Delhi NCR",0.00019483111216837086
"categorical__Address_Sector 46, Faridabad, Delhi NCR",0.00019446615363585598
"categorical__Address_Flat no. 801 in block D2B at 8th Floor in Pocket 2 Sector 18 B Dwarka Phase -2, New Delhi, Delhi NCR",0.00019271383715081564
"categorical__Address_Dwarka Sector 10, New Delhi, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00019226664376660208
"categorical__Address_Dwarka Sector 6, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00019201427023712197
"categorical__Address_Chi 5, Greater Noida, Delhi NCR",0.00019126235781501648
"categorical__Address_Sector 52, Gurgaon, Sector 52, Gurgaon, Delhi NCR",0.00019119256729412075
"categorical__Address_Sector 63A, Gurgaon, Sector 63A, Gurgaon, Delhi NCR",0.00018840249744578422
"categorical__Address_Shalimar Garden Extension 1, Ghaziabad, Delhi NCR",0.00018704958824754614
"categorical__Address_Sector 26, Noida, Delhi NCR",0.00018699823657756636
"categorical__Address_c 148 sector 19 noida, Sector 19, Noida, Delhi NCR",0.00018631194276167993
"categorical__Address_530., Sarita Vihar Pocket A, New Delhi - South, Delhi NCR",0.00018597021006616285
"categorical__Address_Sector 44, Noida, Sector 44 Block B, Noida, Delhi NCR",0.00018544238684651824
"categorical__Address_b block, Malviya Nagar, New Delhi - South, Delhi NCR",0.00018439213177045137
"categorical__Address_Sector 28, Faridabad, Delhi NCR",0.00018374234407385752
"categorical__Address_Uttam Nagar West, New Delhi - West, Delhi NCR",0.00018301014777389804
"categorical__Address_F-62., Green Park, New Delhi - South, Delhi NCR",0.00018256576937109083
"categorical__Address_Janakpuri, New Delhi - West, Delhi NCR",0.0001825021159160212
"categorical__Address_Vasundhara Enclave, New Delhi - East, Delhi NCR",0.00018235196027553325
"categorical__Address_Sector 49, Gurgaon, Sector 49, Gurgaon, Delhi NCR",0.0001822046559355163
"categorical__Address_Sector 82, Gurgaon, Delhi NCR",0.000181036927907675
"categorical__Address_Sector 32, Noida, Delhi NCR",0.00017902018085716668
"categorical__Address_Vidya Vihar Society, Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",0.000178946022314174
"categorical__Address_Nirvana Country, Gurgaon, Delhi NCR",0.00017890895152863906
"categorical__Address_Sigma 4, Greater Noida, Delhi NCR",0.00017849420417868713
"categorical__Address_Ramesh Nagar, New Delhi - West, Delhi NCR",0.0001773375083520485
"categorical__Address_Sector 128 Noida, Sector 128, Noida, Delhi NCR",0.00017287727342589718
"categorical__Address_C-116 Ground floor front portion inderpuri new Delhi 110012, Inderpuri, New Delhi - West, Delhi NCR",0.00017185441320159456
"categorical__Address_Block B, Sushant Lok 1, Gurgaon, Delhi NCR",0.00017123402601537676
"categorical__Address_Sector 53, Noida, Delhi NCR",0.00017119545288881273
"categorical__Address_Rohini Sector 14, New Delhi, Sector 14 Rohini, New Delhi - Rohini, Delhi NCR",0.0001711256199131863
"categorical__Address_Sector 48, Gurgaon, Delhi NCR",0.0001709212022393917
"categorical__Address_b-4, Paschim Vihar, New Delhi - West, Delhi NCR",0.00016987247499791218
"categorical__Address_c-2442, sushant lok-1, gurgaon, New Delhi, Delhi NCR",0.0001695767033641438
"categorical__Address_230, Sector 21-A, Sector 21, Faridabad, Delhi NCR",0.00016834718191622978
"categorical__Address_Sector 1, Greater Noida, Delhi NCR",0.00016537893880255218
"categorical__Address_DDA flats munirka, Munirka, New Delhi - South, Delhi NCR",0.0001652571418488404
"categorical__Address_Sector 128, Noida, Uttar Pradesh 201304, Sultanpur, Noida, Delhi NCR",0.00016442581140057306
"categorical__Address_South City 1, Gurgaon, South City 1 Block C, Gurgaon, Delhi NCR",0.00016402076363923563
"categorical__Address_G., Sector 78, Gurgaon, Delhi NCR",0.0001632638535990593
"categorical__Address_55., Paschim Vihar, New Delhi - West, Delhi NCR",0.00016239187601622105
"categorical__Address_Omicron 1, Greater Noida, Delhi NCR",0.0001614480983181512
"categorical__Address_E-56., Kalkaji, New Delhi - South, Delhi NCR",0.0001614344286319353
"categorical__Address_Manesar, Gurgaon, Delhi NCR",0.0001605644803774146
"categorical__Address_Sector 109, Gurgaon, Delhi NCR",0.00016013901652088417
"categorical__Address_DLF Ankur Vihar, Ghaziabad, Delhi NCR",0.00015987961933709534
"categorical__Address_Sector 111, Gurgaon, Delhi NCR",0.0001598425858168402
"categorical__Address_Har1503., Indirapuram, Ghaziabad, Delhi NCR",0.00015983992238122264
"categorical__Address_sector 24 Rohni, Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",0.0001589818369330404
"categorical__Address_Nirvana Country, Gurgaon, Nirvana Country, Gurgaon, Delhi NCR",0.0001580960290443828
"categorical__Address_Sector 104, Gurgaon, Sector 104, Gurgaon, Delhi NCR",0.0001567293205163868
"categorical__Address_B-55, Pocket-A, Himgiri Apartment, Klakaji Extention, New Delhi, Kalkaji Extention, New Delhi - South, Delhi NCR",0.00015423817418053914
"categorical__Address_Gurgaon, Sector 49, Sector 49, Gurgaon, Delhi NCR",0.00015284878125388385
"categorical__Address_Sector 68, Gurgaon, Delhi NCR",0.00015187545217756478
"categorical__Address_Sector 55, Gurgaon, Delhi NCR",0.00015086925740478483
"categorical__Address_Sector 137, Noida, Sector 137, Noida, Delhi NCR",0.0001500007956330796
"categorical__Address_Golf Course Road, Gurgaon, Delhi NCR",0.00014983076342491461
"categorical__Address_Sector 94, Noida, Sector 94, Noida, Delhi NCR",0.0001495030055113518
"categorical__Address_Sector 107, Noida, Sector 45, Noida, Delhi NCR",0.00014883844949527435
"categorical__Address_amar colony, Amar Colony, New Delhi - South, Delhi NCR",0.00014805146217203855
"categorical__Address_Sector 30, Gurgaon, Delhi NCR",0.00014801135438727655
"categorical__Address_A-Block, DDA plots, Sector-19 Dwarka, Delhi Dwarka, Delhi / NCR., Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00014733342863277284
"categorical__Address_MG Road  Sector 28  Gurgaon, M G Road, Gurgaon, Delhi NCR",0.0001472392422892446
"categorical__Address_NH 24, Ghaziabad, NH 24, Ghaziabad, Delhi NCR",0.00014569006335531928
"categorical__Address_Gujranwala Town, New Delhi - North, Delhi NCR",0.0001453816738557614
"categorical__Address_Sector 70, Gurgaon, Delhi NCR",0.00014441309564191306
"categorical__Address_New Delhi, Naraina Vihar, New Delhi - West, Delhi NCR",0.00014438217409532472
"categorical__Address_B 24 ratnakar apartment plot 21 sector  4, Aashirwaad Chowk, New Delhi - Dwarka, Delhi NCR",0.00014366709791114622
"categorical__Address_Moti Nagar, New Delhi, Moti Nagar, New Delhi - West, Delhi NCR",0.00014340990953232784
"categorical__Address_Sector 67A, Gurgaon, Sector 67A, Gurgaon, Delhi NCR",0.0001433948823213105
"categorical__Address_Nehru Nagar 3, Ghaziabad, Delhi NCR",0.0001430936846033379
"categorical__Address_851., Phase 2, Gurgaon, Delhi NCR",0.0001425969427811025
"categorical__Address_Sector 104, Gurgaon, Delhi NCR",0.00014234677145940776
"categorical__Address_Yamuna Expressway, Greater Noida, Delhi NCR",0.00014225148555603768
"categorical__Address_AN Block, Shalimar bagh, New Delhi - North, Delhi NCR",0.00014045973536165246
"categorical__Address_Malviya Nagar, New Delhi - South, Delhi NCR",0.00014043524775402092
"categorical__Address_Faridabad, Jeevan Nagar, Faridabad, Delhi NCR",0.00014030865464195944
"categorical__Address_Ashok Vihar, Gurgaon, Delhi NCR",0.00014017792112019662
"categorical__Address_Nri City, Greater Noida, Delhi NCR",0.0001400260603019037
"categorical__Address_Shalimar bagh, New Delhi - North, Delhi NCR",0.00013990558670921562
"categorical__Address_plot no 840, Sector 47, Gurgaon, Delhi NCR",0.0001390813068139901
"categorical__Address_C2 Block Sushant lok 1, Sushant Lok 1 Block C, Gurgaon, Delhi NCR",0.00013854474124756668
"categorical__Address_Kadambari appartment sector-9, Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",0.00013819454743076528
"categorical__Address_Niti Khand  1 Indirapuram Ghaziabad, Niti Khand-Indirapuram, Ghaziabad, Delhi NCR",0.00013809990501763026
"categorical__Address_Sector 67, Gurgaon, Sector 67, Gurgaon, Delhi NCR",0.00013804323956974514
"categorical__Address_Sector 67, Gurugram, Haryana 122018, Sector 67, Gurgaon, Delhi NCR",0.0001373573576549044
"categorical__Address_Karol Bagh, New Delhi - Central, Delhi NCR",0.00013483671041973898
"categorical__Address_Sector 33, Gurgaon, Delhi NCR",0.00013482036427177446
"categorical__Address_Raj Nagar Extension, Ghaziabad, Raj Nagar Extension, Ghaziabad, Delhi NCR",0.0001345688682973332
"categorical__Address_Sector 46, Gurgaon, Delhi NCR",0.00013425283738538197
"categorical__Address_Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00013308031900910322
"categorical__Address_G-50, 2nd Floor, East Of Kailash, New Delhi-110065, East Of Kailash, New Delhi - South, Delhi NCR",0.00013285898719905045
"categorical__Address_third floor plot no 3414, Sushant Lok 3 Extension, Gurgaon, Delhi NCR",0.00013262285250194048
"categorical__Address_Sector 70A, Gurgaon, Sector 70A, Gurgaon, Delhi NCR",0.00013046822789337985
"categorical__Address_Vaibhav Khand, Ghaziabad, Delhi NCR",0.00013018468109368976
"categorical__Address_A block galaxy appartment sector 43 gurgaon., Golf Course Road, Gurgaon, Delhi NCR",0.00013016664024806978
"categorical__Address_Sector 75, Noida, Delhi NCR",0.00012905789446143495
"categorical__Address_Sector 78, Noida, Sector 78, Noida, Delhi NCR",0.00012890451165458304
"categorical__Address_Ibiza Town, Suraj Kund Road, Faridabad, Suraj Kund, Faridabad, Delhi NCR",0.00012853338362571484
"categorical__Address_kirti nagar, Kirti Nagar, New Delhi - West, Delhi NCR",0.00012818446122354473
"categorical__Address_Sector 29 Rohini, New Delhi - Rohini, Delhi NCR",0.00012811054714557702
"categorical__Address_Sector 23 Rohini, New Delhi - Rohini, Delhi NCR",0.00012751722895057853
"categorical__Address_Sukhdev Vihar, New Delhi - South, Delhi NCR",0.00012701309902632011
"categorical__Address_Vikaspuri New Delhi, Vikaspuri, New Delhi - West, Delhi NCR",0.00012627047980451038
"categorical__Address_Vikaspuri Block C, New Delhi - West, Delhi NCR",0.00012592692286411615
"categorical__Address_Dwarka Sector 5, New Delhi, Sector 5 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00012585965697617184
"categorical__Address_1212., DLF City Phase 2, Gurgaon, Delhi NCR",0.0001244601286061852
"categorical__Address_Sector 6 Dwarka, Dwarka, New Delhi, Sector 6 Dwarka, New Delhi - Dwarka, Delhi NCR",0.000123788660183449
"categorical__Address_New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",0.0001235937858543769
"categorical__Address_Zeta 1, Greater Noida, Delhi NCR",0.00012355970729155378
"categorical__Address_Sector 78, Faridabad, Delhi NCR",0.00012327953101613727
"categorical__Address_Sector 17, Faridabad, Delhi NCR",0.00012262489970428966
"categorical__Address_Sector 37C, Gurgaon, Sector 37C, Gurgaon, Delhi NCR",0.0001224693208278114
"categorical__Address_south City  2 E block, Sector 49, Gurgaon, Delhi NCR",0.00012179479068828234
"categorical__Address_Sector 70, Faridabad, Delhi NCR",0.00012149351827705918
"categorical__Address_Southcity 1, Sector 30, Gurgaon, Delhi NCR",0.00012140024209540867
"categorical__Address_Indirapuram, Ghaziabad, Ahinsa Khand 1, Ghaziabad, Delhi NCR",0.00012116822855407842
"categorical__Address_Lal Kuan, Ghaziabad, Delhi NCR",0.00012110431637245505
"categorical__Address_Sector 92, Gurgaon, Dhorka, Gurgaon, Delhi NCR",0.00012091250662764469
"categorical__Address_Delhi, Janakpuri, New Delhi - West, Delhi NCR",0.00012078612594414093
"categorical__Address_Sector 77, Faridabad, Delhi NCR",0.00012031198517337617
"categorical__Address_Sahibabad, Ghaziabad, Delhi NCR",0.00011952509401771021
"categorical__Address_C2A/229A, Opp. Delhi jal board, Janakpuri, New delhi., Janakpuri Block C2A, New Delhi - West, Delhi NCR",0.0001193252029463981
"categorical__Address_TS- 05, Sector 22D, Yamuna Expressway, Gautam Buddh Nagar, Yamuna Expressway, Greater Noida, Delhi NCR",0.00011930470118648115
"categorical__Address_Sohna, Gurgaon, Sohna, Gurgaon, Delhi NCR",0.00011908886058843346
"categorical__Address_Hari Nagar, New Delhi - West, Delhi NCR",0.00011886615936216388
"categorical__Address_Neb Sarai, New Delhi - South, Delhi NCR",0.0001183794968830231
"categorical__Address_Sector 3, Gurgaon, Delhi NCR",0.0001182210793928815
"categorical__Address_Mayur vihar phase - 1, New Delhi - 110091, Supreme Enclave, New Delhi - East, Delhi NCR",0.00011780456235071009
"categorical__Address_Block C, Sohna Road, Gurgaon, Delhi NCR",0.00011761609907826475
"categorical__Address_Sohna Road, Gurgaon, Sohna Road, Gurgaon, Delhi NCR",0.00011745920263766095
"categorical__Address_Charmwood Village Faridabad, Charmwood Village, Faridabad, Delhi NCR",0.00011711756688726754
"categorical__Address_Sector 50, Noida, Delhi NCR",0.00011673184350945
"categorical__Address_Sector-9 Rohini New Delhi Pin Code-110085, Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",0.00011661757359174565
"categorical__Address_Sector 71, Gurgaon, Delhi NCR",0.00011655107534415983
"categorical__Address_220 dda  SFS FLAT, Dr mukhergee nager delhi  9, New Delhi, Delhi NCR",0.00011645734315068763
"categorical__Address_Sector 67, Gurgaon, Ramgarh, Gurgaon, Delhi NCR",0.00011614671993423675
"categorical__Address_1401 B Antriksh Nature Sector 52 Noida, Sector 52, Noida, Delhi NCR",0.00011611172476862074
"categorical__Address_Rajapur, Pocket 18, Sector 9, Rohini, Delhi, Sector 9 Rohini, New Delhi - Rohini, Delhi NCR",0.00011606094531035636
"categorical__Address_palam vihar, Palam Vihar Pocket E, Gurgaon, Delhi NCR",0.00011580776738656643
"categorical__Address_3 floors, Shakti Khand 4, Ghaziabad, Delhi NCR",0.00011578183238430234
"categorical__Address_Sector 77, Gurgaon, Delhi NCR",0.00011571523105757231
"categorical__Address_Ardee city sector 52 gurgaon, Sector 52, Gurgaon, Delhi NCR",0.00011553323786319192
"categorical__Address_Sector 48, Gurgaon, Sector 48, Gurgaon, Delhi NCR",0.00011498855930392357
"categorical__Address_Palm Terraces Select, Secto 66, Gurgaon, Sector 66, Gurgaon, Delhi NCR",0.00011466342119685289
"categorical__Address_Sector 16B Dwarka, New Delhi - Dwarka, Delhi NCR",0.00011457711556294181
"categorical__Address_Sector 74, Noida, Delhi NCR",0.00011370002967149425
"categorical__Address_274 (f. F), Sarita Vihar Pocket L, New Delhi - South, Delhi NCR",0.00011360132032359958
"categorical__Address_A161., Saraswati Enclave, Gurgaon, Delhi NCR",0.00011359975746770398
"categorical__Address_Dwarka, New Delhi, Dwarka, New Delhi - Dwarka, Delhi NCR",0.00011343265106464574
"categorical__Address_Hayatpur, gurgaon, Hayatpur, Gurgaon, Delhi NCR",0.0001132701272629688
"categorical__Address_Mohan Garden, New Delhi - West, Delhi NCR",0.00011323052093805671
"categorical__Address_Model Town Phase 2, New Delhi - North, Delhi NCR",0.00011257236706935289
"categorical__Address_Dwarka Sector 19, New Delhi, Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00011250719414526794
"categorical__Address_Moti Nagar, New Delhi - West, Delhi NCR",0.00011250404837340537
"categorical__Address_Siddhartha Vihar, Ghaziabad, Delhi NCR",0.00011179270266805481
"categorical__Address_3rd Floor, Plot 53, Sector 1A, IMT Manesar, Manesar, Gurgaon, Delhi NCR",0.00011169396161570723
"categorical__Address_A06, New Kanchanjunga Apartments, Plot No1, Sector 23, Dwarka Sector 23, New Delhi, Sector 23 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00011114830201011032
"categorical__Address_Sector 82, Faridabad, Delhi NCR",0.00011051383397574666
"categorical__Address_Sarita Vihar, New Delhi - South, Delhi NCR",0.00011021964259240096
"categorical__Address_D-7/23 Sector 15 Rohini, Sector 15 Rohini, New Delhi - Rohini, Delhi NCR",0.00010906140395072089
"categorical__Address_Motia Khan, New Delhi - Central, Delhi NCR",0.00010884286261104665
"categorical__Address_B2 502., Sushant Lok 3, Gurgaon, Delhi NCR",0.00010881882709171161
"categorical__Address_D-252, Sushant Lok-2 Golf course road gurugram, Gurgaon, Sushant Lok 2, Gurgaon, Delhi NCR",0.00010870400811874777
"categorical__Address_Gurgaon, Bhondsi, Gurgaon, Delhi NCR",0.00010863215467117268
"categorical__Address_Dwarka Sector 12, New Delhi, Sector 12 Dwarka, New Delhi - Dwarka, Delhi NCR",0.0001083570217334479
"categorical__Address_Mehrauli, New Delhi - South, Delhi NCR",0.00010811160424183686
"categorical__Address_Sector 70, Gurgaon, Sector 70, Gurgaon, Delhi NCR",0.00010774388039540794
"categorical__Address_DDA MULTISTOREY SANSKRITI APARTMENTS, Sector 19B, DWARKA, Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",0.00010769769929834674
